movement_month,reference,description,color_normalized,product_key,opening_balance,opening_stock_qty,imports_qty,sales_qty,returns_adjustments_qty,other_qty_in,other_qty_out,net_change,closing_balance,calculated_closing_balance,has_negative_closing_balance,has_month_movement,movement_rows,first_movement_month,last_movement_month
2026-06,010104,PERUANA 150 GR,PAPRIKA,010104|PAPRIKA,176.71,0.0,0.0,19.99,0.0,0.0,0.0,-19.99,156.72,156.72,False,True,1.0,2025-12,2026-06
2025-12,010104,PERUANA 150 GR,RATA,010104|RATA,0.0,54.45,0.0,0.0,0.0,0.0,0.0,54.45,54.45,54.45,False,True,3.0,2025-12,2026-04
2026-01,010104,PERUANA 150 GR,RATA,010104|RATA,54.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45,54.45,False,False,0.0,2025-12,2026-04
2026-02,010104,PERUANA 150 GR,RATA,010104|RATA,54.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45,54.45,False,False,0.0,2025-12,2026-04
2026-03,010104,PERUANA 150 GR,RATA,010104|RATA,54.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45,54.45,False,False,0.0,2025-12,2026-04
2026-04,010104,PERUANA 150 GR,RATA,010104|RATA,54.45,0.0,0.0,36.45,0.0,0.0,0.0,-36.45,18.0,18.0,False,True,1.0,2025-12,2026-04
2026-05,010104,PERUANA 150 GR,RATA,010104|RATA,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,False,False,0.0,2025-12,2026-04
2026-06,010104,PERUANA 150 GR,RATA,010104|RATA,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,False,False,0.0,2025-12,2026-04
2025-12,010104,PERUANA 150 GR,ROJO,010104|ROJO,0.0,660.08,0.0,0.0,0.0,0.0,0.0,660.08,660.08,660.08,False,True,39.0,2025-12,2026-05
2026-01,010104,PERUANA 150 GR,ROJO,010104|ROJO,660.08,0.0,0.0,26.22,0.0,0.0,0.0,-26.22,633.86,633.86,False,True,1.0,2025-12,2026-05
2026-02,010104,PERUANA 150 GR,ROJO,010104|ROJO,633.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.86,633.86,False,False,0.0,2025-12,2026-05
2026-03,010104,PERUANA 150 GR,ROJO,010104|ROJO,633.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.86,633.86,False,False,0.0,2025-12,2026-05
2026-04,010104,PERUANA 150 GR,ROJO,010104|ROJO,633.86,0.0,0.0,34.3,0.0,0.0,0.0,-34.3,599.5600000000001,599.5600000000001,False,True,1.0,2025-12,2026-05
2026-05,010104,PERUANA 150 GR,ROJO,010104|ROJO,599.5600000000001,0.0,0.0,35.51,0.0,0.0,0.0,-35.51,564.0500000000001,564.0500000000001,False,True,1.0,2025-12,2026-05
2026-06,010104,PERUANA 150 GR,ROJO,010104|ROJO,564.0500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0500000000001,564.0500000000001,False,False,0.0,2025-12,2026-05
2025-12,010104,PERUANA 150 GR,TOFFE,010104|TOFFE,0.0,476.73,0.0,0.0,0.0,0.0,0.0,476.73,476.73,476.73,False,True,24.0,2025-12,2026-04
2026-01,010104,PERUANA 150 GR,TOFFE,010104|TOFFE,476.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.73,476.73,False,False,0.0,2025-12,2026-04
2026-02,010104,PERUANA 150 GR,TOFFE,010104|TOFFE,476.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.73,476.73,False,False,0.0,2025-12,2026-04
2026-03,010104,PERUANA 150 GR,TOFFE,010104|TOFFE,476.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.73,476.73,False,False,0.0,2025-12,2026-04
2026-04,010104,PERUANA 150 GR,TOFFE,010104|TOFFE,476.73,0.0,0.0,40.7,0.0,0.0,0.0,-40.7,436.03000000000003,436.03000000000003,False,True,1.0,2025-12,2026-04
2026-05,010104,PERUANA 150 GR,TOFFE,010104|TOFFE,436.03000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.03000000000003,436.03000000000003,False,False,0.0,2025-12,2026-04
2026-06,010104,PERUANA 150 GR,TOFFE,010104|TOFFE,436.03000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.03000000000003,436.03000000000003,False,False,0.0,2025-12,2026-04
2025-12,010104,PERUANA 150 GR,TURQUI,010104|TURQUI,0.0,385.05,0.0,0.0,0.0,0.0,0.0,385.05,385.05,385.05,False,True,22.0,2025-12,2026-04
2026-01,010104,PERUANA 150 GR,TURQUI,010104|TURQUI,385.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.05,385.05,False,False,0.0,2025-12,2026-04
2026-02,010104,PERUANA 150 GR,TURQUI,010104|TURQUI,385.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.05,385.05,False,False,0.0,2025-12,2026-04
2026-03,010104,PERUANA 150 GR,TURQUI,010104|TURQUI,385.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.05,385.05,False,False,0.0,2025-12,2026-04
2026-04,010104,PERUANA 150 GR,TURQUI,010104|TURQUI,385.05,0.0,0.0,35.25,0.0,0.0,0.0,-35.25,349.8,349.8,False,True,1.0,2025-12,2026-04
2026-05,010104,PERUANA 150 GR,TURQUI,010104|TURQUI,349.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8,349.8,False,False,0.0,2025-12,2026-04
2026-06,010104,PERUANA 150 GR,TURQUI,010104|TURQUI,349.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8,349.8,False,False,0.0,2025-12,2026-04
2025-12,010104,PERUANA 150 GR,VERDE MILITAR,010104|VERDE MILITAR,0.0,100.2,0.0,0.0,0.0,0.0,0.0,100.2,100.2,100.2,False,True,5.0,2025-12,2026-06
2026-01,010104,PERUANA 150 GR,VERDE MILITAR,010104|VERDE MILITAR,100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,100.2,False,False,0.0,2025-12,2026-06
2026-02,010104,PERUANA 150 GR,VERDE MILITAR,010104|VERDE MILITAR,100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,100.2,False,False,0.0,2025-12,2026-06
2026-03,010104,PERUANA 150 GR,VERDE MILITAR,010104|VERDE MILITAR,100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,100.2,False,False,0.0,2025-12,2026-06
2026-04,010104,PERUANA 150 GR,VERDE MILITAR,010104|VERDE MILITAR,100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,100.2,False,False,0.0,2025-12,2026-06
2026-05,010104,PERUANA 150 GR,VERDE MILITAR,010104|VERDE MILITAR,100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,100.2,False,False,0.0,2025-12,2026-06
2026-06,010104,PERUANA 150 GR,VERDE MILITAR,010104|VERDE MILITAR,100.2,0.0,0.0,20.14,0.0,0.0,0.0,-20.14,80.06,80.06,False,True,1.0,2025-12,2026-06
2025-12,010105,PERUANA PIQUE LICRADO,AMARILLO MEDIO,010105|AMARILLO MEDIO,0.0,394.3,0.0,0.0,0.0,0.0,0.0,394.3,394.3,394.3,False,True,22.0,2025-12,2026-05
2026-01,010105,PERUANA PIQUE LICRADO,AMARILLO MEDIO,010105|AMARILLO MEDIO,394.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.3,394.3,False,False,0.0,2025-12,2026-05
2026-02,010105,PERUANA PIQUE LICRADO,AMARILLO MEDIO,010105|AMARILLO MEDIO,394.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.3,394.3,False,False,0.0,2025-12,2026-05
2026-03,010105,PERUANA PIQUE LICRADO,AMARILLO MEDIO,010105|AMARILLO MEDIO,394.3,0.0,0.0,17.75,0.0,0.0,0.0,-17.75,376.55,376.55,False,True,1.0,2025-12,2026-05
2026-04,010105,PERUANA PIQUE LICRADO,AMARILLO MEDIO,010105|AMARILLO MEDIO,376.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.55,376.55,False,False,0.0,2025-12,2026-05
2026-05,010105,PERUANA PIQUE LICRADO,AMARILLO MEDIO,010105|AMARILLO MEDIO,376.55,0.0,0.0,143.8,0.0,0.0,0.0,-143.8,232.75,232.75,False,True,1.0,2025-12,2026-05
2026-06,010105,PERUANA PIQUE LICRADO,AMARILLO MEDIO,010105|AMARILLO MEDIO,232.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.75,232.75,False,False,0.0,2025-12,2026-05
2025-12,010105,PERUANA PIQUE LICRADO,ARENA,010105|ARENA,0.0,484.9,0.0,0.0,0.0,0.0,0.0,484.9,484.9,484.9,False,True,28.0,2025-12,2026-06
2026-01,010105,PERUANA PIQUE LICRADO,ARENA,010105|ARENA,484.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.9,484.9,False,False,0.0,2025-12,2026-06
2026-02,010105,PERUANA PIQUE LICRADO,ARENA,010105|ARENA,484.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.9,484.9,False,False,0.0,2025-12,2026-06
2026-03,010105,PERUANA PIQUE LICRADO,ARENA,010105|ARENA,484.9,0.0,0.0,17.95,0.0,0.0,0.0,-17.95,466.95,466.95,False,True,1.0,2025-12,2026-06
2026-04,010105,PERUANA PIQUE LICRADO,ARENA,010105|ARENA,466.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.95,466.95,False,False,0.0,2025-12,2026-06
2026-05,010105,PERUANA PIQUE LICRADO,ARENA,010105|ARENA,466.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.95,466.95,False,False,0.0,2025-12,2026-06
2026-06,010105,PERUANA PIQUE LICRADO,ARENA,010105|ARENA,466.95,0.0,0.0,18.15,0.0,0.0,0.0,-18.15,448.79999999999995,448.8,False,True,1.0,2025-12,2026-06
2025-12,010105,PERUANA PIQUE LICRADO,AZUL M,010105|AZUL M,0.0,332.1,0.0,0.0,0.0,0.0,0.0,332.1,332.1,332.1,False,True,19.0,2025-12,2026-05
2026-01,010105,PERUANA PIQUE LICRADO,AZUL M,010105|AZUL M,332.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.1,332.1,False,False,0.0,2025-12,2026-05
2026-02,010105,PERUANA PIQUE LICRADO,AZUL M,010105|AZUL M,332.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.1,332.1,False,False,0.0,2025-12,2026-05
2026-03,010105,PERUANA PIQUE LICRADO,AZUL M,010105|AZUL M,332.1,0.0,0.0,17.75,0.0,0.0,0.0,-17.75,314.35,314.35,False,True,1.0,2025-12,2026-05
2026-04,010105,PERUANA PIQUE LICRADO,AZUL M,010105|AZUL M,314.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.35,314.35,False,False,0.0,2025-12,2026-05
2026-05,010105,PERUANA PIQUE LICRADO,AZUL M,010105|AZUL M,314.35,0.0,0.0,134.15,0.0,0.0,0.0,-134.15,180.20000000000002,180.20000000000002,False,True,1.0,2025-12,2026-05
2026-06,010105,PERUANA PIQUE LICRADO,AZUL M,010105|AZUL M,180.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.20000000000002,180.20000000000002,False,False,0.0,2025-12,2026-05
2025-12,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,0.0,2578.5,0.0,0.0,0.0,0.0,0.0,2578.5,2578.5,2578.5,False,True,144.0,2025-12,2026-06
2026-01,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,2578.5,0.0,0.0,71.6,0.0,0.0,0.0,-71.6,2506.9,2506.9,False,True,1.0,2025-12,2026-06
2026-02,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,2506.9,0.0,0.0,53.45,0.0,0.0,0.0,-53.45,2453.45,2453.4500000000003,False,True,1.0,2025-12,2026-06
2026-03,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,2453.45,0.0,0.0,107.5,0.0,0.0,0.0,-107.5,2345.95,2345.95,False,True,1.0,2025-12,2026-06
2026-04,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,2345.95,0.0,0.0,35.5,0.0,0.0,0.0,-35.5,2310.45,2310.45,False,True,1.0,2025-12,2026-06
2026-05,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,2310.45,0.0,0.0,430.0,0.0,0.0,0.0,-430.0,1880.45,1880.4499999999998,False,True,1.0,2025-12,2026-06
2026-06,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,1880.45,0.0,0.0,18.15,0.0,0.0,0.0,-18.15,1862.3,1862.3,False,True,1.0,2025-12,2026-06
2025-12,010105,PERUANA PIQUE LICRADO,CEMENTO,010105|CEMENTO,0.0,444.55,0.0,0.0,0.0,0.0,0.0,444.55,444.55,444.55,False,True,26.0,2025-12,2026-06
2026-01,010105,PERUANA PIQUE LICRADO,CEMENTO,010105|CEMENTO,444.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.55,444.55,False,False,0.0,2025-12,2026-06
2026-02,010105,PERUANA PIQUE LICRADO,CEMENTO,010105|CEMENTO,444.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.55,444.55,False,False,0.0,2025-12,2026-06
2026-03,010105,PERUANA PIQUE LICRADO,CEMENTO,010105|CEMENTO,444.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.55,444.55,False,False,0.0,2025-12,2026-06
2026-04,010105,PERUANA PIQUE LICRADO,CEMENTO,010105|CEMENTO,444.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.55,444.55,False,False,0.0,2025-12,2026-06
2026-05,010105,PERUANA PIQUE LICRADO,CEMENTO,010105|CEMENTO,444.55,0.0,0.0,145.2,0.0,0.0,0.0,-145.2,299.35,299.35,False,True,1.0,2025-12,2026-06
2026-06,010105,PERUANA PIQUE LICRADO,CEMENTO,010105|CEMENTO,299.35,0.0,0.0,17.55,0.0,0.0,0.0,-17.55,281.8,281.8,False,True,1.0,2025-12,2026-06
2025-12,010105,PERUANA PIQUE LICRADO,CIELO,010105|CIELO,0.0,344.05,0.0,0.0,0.0,0.0,0.0,344.05,344.05,344.05,False,True,19.0,2025-12,2025-12
2026-01,010105,PERUANA PIQUE LICRADO,CIELO,010105|CIELO,344.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.05,344.05,False,False,0.0,2025-12,2025-12
2026-02,010105,PERUANA PIQUE LICRADO,CIELO,010105|CIELO,344.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.05,344.05,False,False,0.0,2025-12,2025-12
2026-03,010105,PERUANA PIQUE LICRADO,CIELO,010105|CIELO,344.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.05,344.05,False,False,0.0,2025-12,2025-12
2026-04,010105,PERUANA PIQUE LICRADO,CIELO,010105|CIELO,344.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.05,344.05,False,False,0.0,2025-12,2025-12
2026-05,010105,PERUANA PIQUE LICRADO,CIELO,010105|CIELO,344.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.05,344.05,False,False,0.0,2025-12,2025-12
2026-06,010105,PERUANA PIQUE LICRADO,CIELO,010105|CIELO,344.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.05,344.05,False,False,0.0,2025-12,2025-12
2025-12,010105,PERUANA PIQUE LICRADO,IVORY,010105|IVORY,0.0,144.05,0.0,0.0,0.0,0.0,0.0,144.05,144.05,144.05,False,True,8.0,2025-12,2026-05
2026-01,010105,PERUANA PIQUE LICRADO,IVORY,010105|IVORY,144.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.05,144.05,False,False,0.0,2025-12,2026-05
2026-02,010105,PERUANA PIQUE LICRADO,IVORY,010105|IVORY,144.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.05,144.05,False,False,0.0,2025-12,2026-05
2026-03,010105,PERUANA PIQUE LICRADO,IVORY,010105|IVORY,144.05,0.0,0.0,17.55,0.0,0.0,0.0,-17.55,126.50000000000001,126.50000000000001,False,True,1.0,2025-12,2026-05
2026-04,010105,PERUANA PIQUE LICRADO,IVORY,010105|IVORY,126.50000000000001,0.0,0.0,18.45,0.0,0.0,0.0,-18.45,108.05000000000001,108.05000000000001,False,True,1.0,2025-12,2026-05
2026-05,010105,PERUANA PIQUE LICRADO,IVORY,010105|IVORY,108.05000000000001,0.0,0.0,108.05,0.0,0.0,0.0,-108.05,1.4210854715202004e-14,1.4210854715202004e-14,False,True,1.0,2025-12,2026-05
2026-06,010105,PERUANA PIQUE LICRADO,IVORY,010105|IVORY,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,False,False,0.0,2025-12,2026-05
2025-12,010105,PERUANA PIQUE LICRADO,KAKY,010105|KAKY,0.0,433.35,0.0,0.0,0.0,0.0,0.0,433.35,433.35,433.35,False,True,25.0,2025-12,2026-05
2026-01,010105,PERUANA PIQUE LICRADO,KAKY,010105|KAKY,433.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.35,433.35,False,False,0.0,2025-12,2026-05
2026-02,010105,PERUANA PIQUE LICRADO,KAKY,010105|KAKY,433.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.35,433.35,False,False,0.0,2025-12,2026-05
2026-03,010105,PERUANA PIQUE LICRADO,KAKY,010105|KAKY,433.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.35,433.35,False,False,0.0,2025-12,2026-05
2026-04,010105,PERUANA PIQUE LICRADO,KAKY,010105|KAKY,433.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.35,433.35,False,False,0.0,2025-12,2026-05
2026-05,010105,PERUANA PIQUE LICRADO,KAKY,010105|KAKY,433.35,0.0,0.0,135.4,0.0,0.0,0.0,-135.4,297.95000000000005,297.95000000000005,False,True,1.0,2025-12,2026-05
2026-06,010105,PERUANA PIQUE LICRADO,KAKY,010105|KAKY,297.95000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.95000000000005,297.95000000000005,False,False,0.0,2025-12,2026-05
2025-12,010105,PERUANA PIQUE LICRADO,LILA,010105|LILA,0.0,366.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,366.0,False,True,20.0,2025-12,2026-03
2026-01,010105,PERUANA PIQUE LICRADO,LILA,010105|LILA,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,False,False,0.0,2025-12,2026-03
2026-02,010105,PERUANA PIQUE LICRADO,LILA,010105|LILA,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,False,False,0.0,2025-12,2026-03
2026-03,010105,PERUANA PIQUE LICRADO,LILA,010105|LILA,366.0,0.0,0.0,18.35,0.0,0.0,0.0,-18.35,347.65,347.65,False,True,1.0,2025-12,2026-03
2026-04,010105,PERUANA PIQUE LICRADO,LILA,010105|LILA,347.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.65,347.65,False,False,0.0,2025-12,2026-03
2026-05,010105,PERUANA PIQUE LICRADO,LILA,010105|LILA,347.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.65,347.65,False,False,0.0,2025-12,2026-03
2026-06,010105,PERUANA PIQUE LICRADO,LILA,010105|LILA,347.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.65,347.65,False,False,0.0,2025-12,2026-03
2025-12,010105,PERUANA PIQUE LICRADO,MENTA BEBE,010105|MENTA BEBE,0.0,271.85,0.0,0.0,0.0,0.0,0.0,271.85,271.85,271.85,False,True,15.0,2025-12,2025-12
2026-01,010105,PERUANA PIQUE LICRADO,MENTA BEBE,010105|MENTA BEBE,271.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.85,271.85,False,False,0.0,2025-12,2025-12
2026-02,010105,PERUANA PIQUE LICRADO,MENTA BEBE,010105|MENTA BEBE,271.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.85,271.85,False,False,0.0,2025-12,2025-12
2026-03,010105,PERUANA PIQUE LICRADO,MENTA BEBE,010105|MENTA BEBE,271.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.85,271.85,False,False,0.0,2025-12,2025-12
2026-04,010105,PERUANA PIQUE LICRADO,MENTA BEBE,010105|MENTA BEBE,271.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.85,271.85,False,False,0.0,2025-12,2025-12
2026-05,010105,PERUANA PIQUE LICRADO,MENTA BEBE,010105|MENTA BEBE,271.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.85,271.85,False,False,0.0,2025-12,2025-12
2026-06,010105,PERUANA PIQUE LICRADO,MENTA BEBE,010105|MENTA BEBE,271.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.85,271.85,False,False,0.0,2025-12,2025-12
2025-12,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,0.0,2965.4,0.0,0.0,0.0,0.0,0.0,2965.4,2965.4,2965.4,False,True,165.0,2025-12,2026-06
2026-01,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,2965.4,0.0,0.0,35.9,0.0,0.0,0.0,-35.9,2929.5,2929.5,False,True,1.0,2025-12,2026-06
2026-02,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,2929.5,0.0,0.0,18.15,0.0,0.0,0.0,-18.15,2911.35,2911.35,False,True,1.0,2025-12,2026-06
2026-03,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,2911.35,0.0,0.0,126.65,0.0,0.0,0.0,-126.65,2784.7000000000003,2784.7,False,True,1.0,2025-12,2026-06
2026-04,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,2784.7000000000003,0.0,0.0,36.1,0.0,0.0,0.0,-36.1,2748.6,2748.6000000000004,False,True,1.0,2025-12,2026-06
2026-05,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,2748.6,0.0,0.0,505.2,0.0,0.0,0.0,-505.2,2243.4,2243.4,False,True,1.0,2025-12,2026-06
2026-06,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,2243.4,0.0,0.0,17.75,0.0,0.0,0.0,-17.75,2225.65,2225.65,False,True,1.0,2025-12,2026-06
2025-12,010105,PERUANA PIQUE LICRADO,PAPRIKA,010105|PAPRIKA,0.0,353.0,0.0,0.0,0.0,0.0,0.0,353.0,353.0,353.0,False,True,20.0,2025-12,2026-03
2026-01,010105,PERUANA PIQUE LICRADO,PAPRIKA,010105|PAPRIKA,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,353.0,False,False,0.0,2025-12,2026-03
2026-02,010105,PERUANA PIQUE LICRADO,PAPRIKA,010105|PAPRIKA,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,353.0,False,False,0.0,2025-12,2026-03
2026-03,010105,PERUANA PIQUE LICRADO,PAPRIKA,010105|PAPRIKA,353.0,0.0,0.0,17.75,0.0,0.0,0.0,-17.75,335.25,335.25,False,True,1.0,2025-12,2026-03
2026-04,010105,PERUANA PIQUE LICRADO,PAPRIKA,010105|PAPRIKA,335.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.25,335.25,False,False,0.0,2025-12,2026-03
2026-05,010105,PERUANA PIQUE LICRADO,PAPRIKA,010105|PAPRIKA,335.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.25,335.25,False,False,0.0,2025-12,2026-03
2026-06,010105,PERUANA PIQUE LICRADO,PAPRIKA,010105|PAPRIKA,335.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.25,335.25,False,False,0.0,2025-12,2026-03
2025-12,010105,PERUANA PIQUE LICRADO,PISTACHO,010105|PISTACHO,0.0,179.29999999999998,0.0,0.0,0.0,0.0,0.0,179.29999999999998,179.29999999999998,179.29999999999998,False,True,10.0,2025-12,2026-03
2026-01,010105,PERUANA PIQUE LICRADO,PISTACHO,010105|PISTACHO,179.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.29999999999998,179.29999999999998,False,False,0.0,2025-12,2026-03
2026-02,010105,PERUANA PIQUE LICRADO,PISTACHO,010105|PISTACHO,179.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.29999999999998,179.29999999999998,False,False,0.0,2025-12,2026-03
2026-03,010105,PERUANA PIQUE LICRADO,PISTACHO,010105|PISTACHO,179.29999999999998,0.0,0.0,17.75,0.0,0.0,0.0,-17.75,161.54999999999998,161.54999999999998,False,True,1.0,2025-12,2026-03
2026-04,010105,PERUANA PIQUE LICRADO,PISTACHO,010105|PISTACHO,161.54999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.54999999999998,161.54999999999998,False,False,0.0,2025-12,2026-03
2026-05,010105,PERUANA PIQUE LICRADO,PISTACHO,010105|PISTACHO,161.54999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.54999999999998,161.54999999999998,False,False,0.0,2025-12,2026-03
2026-06,010105,PERUANA PIQUE LICRADO,PISTACHO,010105|PISTACHO,161.54999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.54999999999998,161.54999999999998,False,False,0.0,2025-12,2026-03
2025-12,010105,PERUANA PIQUE LICRADO,RATA,010105|RATA,0.0,341.4,0.0,0.0,0.0,0.0,0.0,341.4,341.4,341.4,False,True,20.0,2025-12,2026-05
2026-01,010105,PERUANA PIQUE LICRADO,RATA,010105|RATA,341.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.4,341.4,False,False,0.0,2025-12,2026-05
2026-02,010105,PERUANA PIQUE LICRADO,RATA,010105|RATA,341.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.4,341.4,False,False,0.0,2025-12,2026-05
2026-03,010105,PERUANA PIQUE LICRADO,RATA,010105|RATA,341.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.4,341.4,False,False,0.0,2025-12,2026-05
2026-04,010105,PERUANA PIQUE LICRADO,RATA,010105|RATA,341.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.4,341.4,False,False,0.0,2025-12,2026-05
2026-05,010105,PERUANA PIQUE LICRADO,RATA,010105|RATA,341.4,0.0,0.0,136.0,0.0,0.0,0.0,-136.0,205.39999999999998,205.39999999999998,False,True,1.0,2025-12,2026-05
2026-06,010105,PERUANA PIQUE LICRADO,RATA,010105|RATA,205.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.39999999999998,205.39999999999998,False,False,0.0,2025-12,2026-05
2025-12,010105,PERUANA PIQUE LICRADO,ROJO,010105|ROJO,0.0,160.4,0.0,0.0,0.0,0.0,0.0,160.4,160.4,160.4,False,True,9.0,2025-12,2026-05
2026-01,010105,PERUANA PIQUE LICRADO,ROJO,010105|ROJO,160.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.4,160.4,False,False,0.0,2025-12,2026-05
2026-02,010105,PERUANA PIQUE LICRADO,ROJO,010105|ROJO,160.4,0.0,0.0,17.55,0.0,0.0,0.0,-17.55,142.85,142.85,False,True,1.0,2025-12,2026-05
2026-03,010105,PERUANA PIQUE LICRADO,ROJO,010105|ROJO,142.85,0.0,0.0,17.8,0.0,0.0,0.0,-17.8,125.05000000000001,125.05,False,True,1.0,2025-12,2026-05
2026-04,010105,PERUANA PIQUE LICRADO,ROJO,010105|ROJO,125.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.05000000000001,125.05000000000001,False,False,0.0,2025-12,2026-05
