movement_month,reference,description,color_normalized,product_key,sales_qty,returns_adjustments_qty,net_qty,movement_rows,subtotal
2026-01,020201,REEB LICRA FRIA 200 GR,JASPE MEDIO,020201|JASPE MEDIO,2.1,0.0,-2.1,1,66218.0
2026-01,020201,REEB LICRA FRIA 200 GR,KAKY,020201|KAKY,8.0,0.0,-8.0,1,424120.0
2026-01,020201,REEB LICRA FRIA 200 GR,LILA,020201|LILA,1.0,0.0,-1.0,1,40336.0
2026-01,020201,REEB LICRA FRIA 200 GR,NEGRO,020201|NEGRO,37.2,0.0,-37.2,1,1160688.0
2026-01,020201,REEB LICRA FRIA 200 GR,PALO DE ROSA,020201|PALO DE ROSA,6.0,0.0,-6.0,1,216810.0
2026-01,020201,REEB LICRA FRIA 200 GR,ROJO,020201|ROJO,19.7,0.0,-19.7,1,608924.0
2026-01,020201,REEB LICRA FRIA 200 GR,VERDE BOTELLA,020201|VERDE BOTELLA,5.1,0.0,-5.1,1,158402.0
2026-01,020202,REEB LICRA FRIA 240 GR,AZUL M,020202|AZUL M,15.3,0.0,-15.3,1,548234.0
2026-01,020202,REEB LICRA FRIA 240 GR,CEMENTO,020202|CEMENTO,1.0,0.0,-1.0,1,40336.0
2026-01,020202,REEB LICRA FRIA 240 GR,CHOCOLATE,020202|CHOCOLATE,1.0,0.0,-1.0,1,35294.0
2026-01,020202,REEB LICRA FRIA 240 GR,INDIGO,020202|INDIGO,9.2,0.0,-9.2,1,336806.0
2026-01,020202,REEB LICRA FRIA 240 GR,IVORY,020202|IVORY,50.1,0.0,-50.1,1,1855207.0
2026-01,020202,REEB LICRA FRIA 240 GR,KAKY,020202|KAKY,1.0,0.0,-1.0,1,36135.0
2026-01,020202,REEB LICRA FRIA 240 GR,NEGRO,020202|NEGRO,91.6,0.0,-91.6,1,3484285.0
2026-01,020202,REEB LICRA FRIA 240 GR,RATA,020202|RATA,1.0,0.0,-1.0,1,24117.0
2026-01,020202,REEB LICRA FRIA 240 GR,ROJO,020202|ROJO,15.3,0.0,-15.3,1,542520.0
2026-01,020202,REEB LICRA FRIA 240 GR,TURQUI,020202|TURQUI,11.0,0.0,-11.0,1,493276.0
2026-01,020202,REEB LICRA FRIA 240 GR,VERDE BOTELLA,020202|VERDE BOTELLA,8.0,0.0,-8.0,1,300169.0
2026-01,050101,BURDA HEAVY 405 GRMS,ARENA,050101|ARENA,293.2,0.0,-293.2,1,13304830.0
2026-01,050101,BURDA HEAVY 405 GRMS,CAMEL,050101|CAMEL,268.8,0.0,-268.8,1,12197606.0
2026-01,050101,BURDA HEAVY 405 GRMS,CEMENTO,050101|CEMENTO,234.6,0.0,-234.6,1,10645679.0
2026-01,050101,BURDA HEAVY 405 GRMS,IVORY,050101|IVORY,296.4,0.0,-296.4,1,13450039.0
2026-01,050101,BURDA HEAVY 405 GRMS,NEGRO,050101|NEGRO,949.1,0.0,-949.1,1,43297672.0
2026-01,050201,REEB BURDA HEAVY 406 GRMS,ARENA,050201|ARENA,52.8,0.0,-52.8,1,2395958.0
2026-01,050201,REEB BURDA HEAVY 406 GRMS,CAMEL,050201|CAMEL,43.4,0.0,-43.4,1,1969405.0
2026-01,050201,REEB BURDA HEAVY 406 GRMS,CEMENTO,050201|CEMENTO,44.2,0.0,-44.2,1,2005708.0
2026-01,050201,REEB BURDA HEAVY 406 GRMS,IVORY,050201|IVORY,57.2,0.0,-57.2,1,2595622.0
